"Card Verification Number","Nomor Verifikasi Kartu",module,Magento_Authorizenet
"FDS Filter Action","Tindakan Menyaring FDS",module,Magento_Authorizenet
"AVS Response","Tanggapan AVS",module,Magento_Authorizenet
"Card Code Response","Kode Kartu Tanggapan",module,Magento_Authorizenet
"CAVV Response","Tanggapan CAVV",module,Magento_Authorizenet
"Fraud Filters","Penyaringan Penipuan",module,Magento_Authorizenet
"Invalid Form Key. Please refresh the page.","Form Key tidak valid. Segarkan laman.",module,Magento_Backend
"You entered an invalid Secret Key. Please refresh the page.","Anda memasukkan Kunci Rahasia yang tidak valid. Segarkan laman.",module,Magento_Backend
"Cache Storage Management","Manajemen Penyimpanan Cache",module,Magento_Backend
"Flush Magento Cache","Bersihkan Cache Magento",module,Magento_Backend
"The cache storage may contain additional data. Are you sure that you want to flush it?","Penyimpanan cache yang mungkin berisi data tambahan. Apakah Anda yakin bahwa Anda ingin membersihkan itu?",module,Magento_Backend
"Flush Cache Storage","Bersihkan Cache Penyimpanan",module,Magento_Backend
Invalidated,Batal,module,Magento_Backend
Orders,Pesanan,module,Magento_Backend
Amounts,Jumlah,module,Magento_Backend
Bestsellers,"Penjualan terbaik",module,Magento_Backend
"Most Viewed Products","Produk Terpopuler",module,Magento_Backend
"New Customers","Pelanggan Baru",module,Magento_Backend
Customers,Pelanggan,module,Magento_Backend
Customer,Pelanggan,module,Magento_Backend
Guest,Tamu,module,Magento_Backend
Items,Item,module,Magento_Backend
"Lifetime Sales","Penjualan Seumur Hidup",module,Magento_Backend
"Average Order","Pesanan Rata-Rata",module,Magento_Backend
Average,Rata-rata,module,Magento_Backend
Product,Produk,module,Magento_Backend
Price,Harga,module,Magento_Backend
Quantity,Kuantitas,module,Magento_Backend
Views,Melihat,module,Magento_Backend
Revenue,Pendapatan,module,Magento_Backend
Tax,Pajak,module,Magento_Backend
Shipping,Pengiriman,module,Magento_Backend
"Images (.gif, .jpg, .png)","Gambar (.gif, .jpg, .png)",module,Magento_Backend
"All Files","Semua Berkas",module,Magento_Backend
"Reset to Default","Ulang ke Default",module,Magento_Backend
"All Store Views","Lihat semua toko",module,Magento_Backend
"What is this?","Apakah ini?",module,Magento_Backend
"Save Account","Simpan Akun",module,Magento_Backend
"My Account","Akun Saya",module,Magento_Backend
"Account Information","Informasi Akun",module,Magento_Backend
"User Name","Nama Pengguna",module,Magento_Backend
"First Name","Nama Depan",module,Magento_Backend
"Last Name","Nama Belakang",module,Magento_Backend
"User Email","Email Pengguna",module,Magento_Backend
"New Password","Kata Sandi Baru",module,Magento_Backend
"Password Confirmation","Konfirmasi Kata Sandi",module,Magento_Backend
"Interface Locale","Antarmuka Lokal",module,Magento_Backend
"Current User Identity Verification","Verifikasi Identitas Pengguna",module,Magento_Backend
"Your Password","Kata Sandi Anda",module,Magento_Backend
"Save Cache Settings","Simpan Pengaturan Cache",module,Magento_Backend
"Catalog Rewrites","Tulis Ulang Katalog",module,Magento_Backend
Refresh,Segarkan,module,Magento_Backend
"Images Cache","Cache Gambar",module,Magento_Backend
Clear,Hapus,module,Magento_Backend
"Search Index","Pencarian indeks",module,Magento_Backend
Rebuild,"Bangun ulang",module,Magento_Backend
"Inventory Stock Status","Status persediaan",module,Magento_Backend
"Rebuild Catalog Index","Bangun Ulang Indeks Katalog",module,Magento_Backend
"Rebuild Flat Catalog Category","Membangun kembali Katalog Kategori",module,Magento_Backend
"Rebuild Flat Catalog Product","Membangun kembali Katalog Produk",module,Magento_Backend
"Cache Control","Cache Kontrol",module,Magento_Backend
"All Cache","Semua Cache",module,Magento_Backend
"No change","Tidak berubah",module,Magento_Backend
Disable,Dinonaktifkan,module,Magento_Backend
Enable,Diaktifkan,module,Magento_Backend
"Add Design Change","Tambahkan Desain Perubahan",module,Magento_Backend
Back,Kembali,module,Magento_Backend
Delete,Hapus,module,Magento_Backend
"Are you sure?","Apakah anda yakin?",module,Magento_Backend
Save,Simpan,module,Magento_Backend
"Edit Design Change","Ubah Desain Perubahan",module,Magento_Backend
"New Store Design Change","Perubahan Desain Toko Baru",module,Magento_Backend
"General Settings","Pengaturan Umum",module,Magento_Backend
Store,Toko,module,Magento_Backend
"-- Please Select --","--Silahkan Pilih--",module,Magento_Backend
"Custom Design","Kustom Desain",module,Magento_Backend
"Date From","Dari Tanggal",module,Magento_Backend
"Date To","Ke Tanggal",module,Magento_Backend
"Design Change","Desain Perubahan",module,Magento_Backend
General,Umum,module,Magento_Backend
Cancel,Batal,module,Magento_Backend
"Delete %1 '%2'","Hapus %1'%2'",module,Magento_Backend
"Delete %1","Hapus %1",module,Magento_Backend
"Block Information","Informasi Blok",module,Magento_Backend
"Backup Options","Pilihan Backup",module,Magento_Backend
"Create DB Backup","Buat DB Backup",module,Magento_Backend
Yes,Ya,module,Magento_Backend
No,Tidak,module,Magento_Backend
"Delete Store","Hapus Toko",module,Magento_Backend
"Delete Web Site","Hapus Situs Web",module,Magento_Backend
"Save Web Site","Simpan Situs Web",module,Magento_Backend
"Save Store","Simpan Toko",module,Magento_Backend
"Save Store View","Simpan Tampilan Toko",module,Magento_Backend
"Delete Store View","Hapus Tampilan Toko",module,Magento_Backend
"Edit Web Site","Ubah Situs Web",module,Magento_Backend
"New Web Site","Situs Web Baru",module,Magento_Backend
"Edit Store","Ubah Toko",module,Magento_Backend
"New Store","Toko Baru",module,Magento_Backend
"Edit Store View","Ubah Tampilan Toko",module,Magento_Backend
"New Store View","Tampilan Toko Baru",module,Magento_Backend
"Store Information","Informasi Toko",module,Magento_Backend
"Web Site","Situs Web",module,Magento_Backend
Name,Nama,module,Magento_Backend
"Root Category","Kategori Root",module,Magento_Backend
"Default Store View","Lihat Toko Default",module,Magento_Backend
"Store View Information","Lihat Informasi Toko",module,Magento_Backend
Code,Kode,module,Magento_Backend
Disabled,Dinonaktifkan,module,Magento_Backend
Enabled,Diaktifkan,module,Magento_Backend
"Sort Order","Sortir Pesanan",module,Magento_Backend
"Web Site Information","Informasi Situs Web",module,Magento_Backend
"Default Store","Toko Default",module,Magento_Backend
"Set as Default","Ditetapkan sebagai default",module,Magento_Backend
Stores,Toko,module,Magento_Backend
"Create Website","Buat Situs Web",module,Magento_Backend
"Create Store","Buat Toko",module,Magento_Backend
"Create Store View","Buat Pandangan Toko",module,Magento_Backend
Home,Beranda,module,Magento_Backend
Reset,Ulangi,module,Magento_Backend
"Are you sure you want to do this?","Apakah Anda yakin ingin melakukan ini?",module,Magento_Backend
"Add New Image","Tambahkan Gambar Baru",module,Magento_Backend
"Export block for grid %1 is not defined","Blok ekspor untuk kisi-kisi% 1 tidak didefinisikan",module,Magento_Backend
"Reset Filter","Ulangi Penyaringan",module,Magento_Backend
Search,Cari,module,Magento_Backend
Any,Apapun,module,Magento_Backend
"All Countries","Semua Negara",module,Magento_Backend
From,Dari,module,Magento_Backend
To,Ke,module,Magento_Backend
"Date selector","Tanggal pemilih",module,Magento_Backend
"[ deleted ]","[ telah terhapus ]",module,Magento_Backend
"Select All","Pilih Semua",module,Magento_Backend
"Add New","Tambahkan Baru",module,Magento_Backend
"Invalid export type supplied for grid export block","Jenis ekspor tidak valid diberikan untuk blok ekspor jaringan",module,Magento_Backend
Export,Ekspor,module,Magento_Backend
"Please correct the column format and try again.","Harap perbaiki format kolom dan coba lagi.",module,Magento_Backend
"Please select items.","Silahkan Pilih Item.",module,Magento_Backend
Submit,Serahkan,module,Magento_Backend
"Unknown block type","Jenis blook tidak diketahui",module,Magento_Backend
"Please correct the tab configuration and try again. Tab Id should be not empty","Perbaiki label konfigurasi dan coba lagi. LabelId harus tidak kosong",module,Magento_Backend
"Please correct the tab configuration and try again.","Perbaiki label konfigurasi dan coba lagi.",module,Magento_Backend
"You have logged out.","Anda telah keluar.",module,Magento_Backend
"The image cache was cleaned.","Cache gambar telah dibersihkan.",module,Magento_Backend
"An error occurred while clearing the image cache.","Terjadi kesalahan saat membersihkan cache gambar.",module,Magento_Backend
"The JavaScript/CSS cache has been cleaned.","Cache JavaScript/CSS telah dibersihkan.",module,Magento_Backend
"An error occurred while clearing the JavaScript/CSS cache.","Terjadi kesalahan saat membersihkan cache JavaScript/CSS.",module,Magento_Backend
"The static files cache has been cleaned.","Cache berkas statis telah dibersihkan.",module,Magento_Backend
"You flushed the cache storage.","Anda telah membersihkan cache penyimpanan.",module,Magento_Backend
"The Magento cache storage has been flushed.","Cache penyimpanan Magento telah dibersihkan.",module,Magento_Backend
"Cache Management","Cache manajemen",module,Magento_Backend
"%1 cache type(s) disabled.","%1 tipe cache diaktifkan.",module,Magento_Backend
"An error occurred while disabling cache.","Terjadi kesalahan saat menonaktifkan cache.",module,Magento_Backend
"%1 cache type(s) enabled.","%1 tipe cache diaktifkan.",module,Magento_Backend
"An error occurred while enabling cache.","Terjadi Kesalahan sementara dalam mengizinkan cache.",module,Magento_Backend
"%1 cache type(s) refreshed.","%1 tipe cache disegarkan.",module,Magento_Backend
"An error occurred while refreshing cache.","Terjadi kesalahan saat menyegarkan cache.",module,Magento_Backend
"We updated lifetime statistic.","Kami memperbarui statistik seumur hidup.",module,Magento_Backend
"invalid request","permintaan tidak valid",module,Magento_Backend
"see error log for details","melihat log kesalahan untuk rincian",module,Magento_Backend
"Service unavailable: %1","Layanan tidak tersedia:% 1",module,Magento_Backend
"Access Denied.","Akses Menolak.",module,Magento_Backend
"You need more permissions to do this.","Anda perlu lebih izin untuk melakukan hal ini.",module,Magento_Backend
"No search modules were registered","Tidak ada modul pencarian yang terdaftar",module,Magento_Backend
"Please make sure that all global admin search modules are installed and activated.","Pastikan bahwa semua modul pencarian admin global diinstal dan diaktifkan.",module,Magento_Backend
"You saved the account.","Anda menyimpan akun.",module,Magento_Backend
"An error occurred while saving account.","Terjadi kesalahan saat menyimpan akun.",module,Magento_Backend
"You deleted the design change.","Anda menghapus desain perubahan.",module,Magento_Backend
"You can't delete the design change.","Anda tidak dapat menghapus desain perubahan.",module,Magento_Backend
"Store Design","Desain Toko",module,Magento_Backend
"Edit Store Design Change","Ubah Desain Perubahan Toko",module,Magento_Backend
"You saved the design change.","Anda menyimpan desain perubahan.",module,Magento_Backend
System,Sistem,module,Magento_Backend
"Manage Stores","Kelola Toko",module,Magento_Backend
"The database was backed up.","Cadangkan database.",module,Magento_Backend
"Deleting a %1 will not delete the information associated with the %1 (e.g. categories, products, etc.), but the %1 will not be able to be restored. It is suggested that you create a database backup before deleting the %1.","Menghapus% 1 tidak akan menghapus informasi yang terkait dengan% 1 (misalnya kategori, produk, dll), tetapi% 1 tidak akan bisa dipulihkan. Disarankan agar Anda membuat cadangan database sebelum menghapus% 1.",module,Magento_Backend
"Something went wrong. Please try again.","Ada yang salah. Silakan coba lagi.",module,Magento_Backend
"This store cannot be deleted.","Toko ini tidak dapat dihapus.",module,Magento_Backend
"You deleted the store.","Anda menghapus toko.",module,Magento_Backend
"Unable to delete the store. Please try again later.","Tidak dapat menghapus toko. Silakan coba lagi nanti.",module,Magento_Backend
"This store view cannot be deleted.","Tampilan toko tidak dapat dihapus.",module,Magento_Backend
"Store View","Tampilan Toko",module,Magento_Backend
"You deleted the store view.","Anda telah menghapus tampilan toko.",module,Magento_Backend
"Unable to delete the store view. Please try again later.","Tidak dapat menghapus tampilan toko. Silakan coba lagi nanti.",module,Magento_Backend
"This website cannot be deleted.","Situs Web ini tidak dapat dihapus.",module,Magento_Backend
"You deleted the website.","Anda telah menghapus situs web.",module,Magento_Backend
"Unable to delete the website. Please try again later.","Tidak dapat menghapus situs web. Silakan coba lagi nanti.",module,Magento_Backend
"The website does not exist.","Situs web tidak ada.",module,Magento_Backend
"Before modifying the website code please make sure it is not used in index.php.","Sebelum memodifikasi situs web pastikan kode itu tidak digunakan dalam index.php.",module,Magento_Backend
"The store does not exist","Toko tidak ada",module,Magento_Backend
"Store view doesn't exist","Tampilan tidak ada",module,Magento_Backend
"Before modifying the store view code please make sure it is not used in index.php.","Sebelum memodifikasi tampilan toko pastikan kode itu tidak digunakan dalam index.php.",module,Magento_Backend
"You saved the website.","Anda telah menyimpan situs web.",module,Magento_Backend
"An inactive store view cannot be saved as default store view","Tampilan toko yang tidak aktif tidak dapat disimpan sebagai tampilan toko standar",module,Magento_Backend
"You saved the store.","Anda telah menyimpan toko.",module,Magento_Backend
"The default store cannot be disabled","Toko default tidak dapat dinonaktifkan",module,Magento_Backend
"You saved the store view.","Anda telah menyimpan tampilan toko.",module,Magento_Backend
"Something went wrong while saving. Please review the error log.","Ada yang salah saat menyimpan. Tinjau log kesalahan.",module,Magento_Backend
"Last 24 Hours","24 jam terakhir",module,Magento_Backend
"Last 7 Days","7 hari terakhir",module,Magento_Backend
"Current Month","Sekarang Bulan",module,Magento_Backend
"Authentication storage is incorrect.","Penyimpanan otentikasi tidak benar.",module,Magento_Backend
"You did not sign in correctly or your account is temporarily disabled.","Anda tidak masuk dengan benar atau akun Anda untuk sementara dinonaktifkan.",module,Magento_Backend
"Authentication error occurred.","Terjadi kesalahan otentikasi.",module,Magento_Backend
"Admin session lifetime must be less than or equal to 31536000 seconds (one year)","Sesi asmin seumur hidup harus kurang dari atau sama dengan 31536000 detik (satu tahun)",module,Magento_Backend
"Admin session lifetime must be greater than or equal to 60 seconds","Sesi admin seumur hidup harus lebih besar dari atau sama dengan 60 detik",module,Magento_Backend
Order,Pesanan,module,Magento_Backend
"Order #%1","Pesanan #%1",module,Magento_Backend
"Access denied","Akses ditolak",module,Magento_Backend
"Please try to sign out and sign in again.","Silakan coba untuk keluar dan masuk lagi.",module,Magento_Backend
"If you continue to receive this message, please contact the store owner.","Jika Anda terus menerima pesan ini, silakan menghubungi pemilik toko.",module,Magento_Backend
"You need more permissions to access this.","Anda membutuhkan lebih banyak izin untuk mengakses ini.",module,Magento_Backend
"Welcome, please sign in","Selamat Datang, silahkan masuk",module,Magento_Backend
Username,"Nama Pengguna",module,Magento_Backend
"user name","nama pengguna",module,Magento_Backend
Password,"Kata Sandi",module,Magento_Backend
password,"kata sandi",module,Magento_Backend
"Sign in",Masuk,module,Magento_Backend
"Select Range:","Pilih Jangkauan:",module,Magento_Backend
"No Data Found","Data tidak ditemukan",module,Magento_Backend
"Chart is disabled. To enable the chart, click <a href=""%1"">here</a>.","Grafik dinonaktifkan. Untuk mengaktifkan grafik, klik <a href=""%1""> sini </a>.",module,Magento_Backend
"Last Orders","Pesanan Terakhir",module,Magento_Backend
"Last Search Terms","Istilah Pencarian Terakhir",module,Magento_Backend
"Top Search Terms","Istilah Pencarian Teratas",module,Magento_Backend
"There are no search keywords.","Tidak ada kata kunci pencarian.",module,Magento_Backend
"View Statistics For:","Lihat Statistik Dari:",module,Magento_Backend
"All Websites","Semua Situs Web",module,Magento_Backend
"Reload Data","Muat Ulang Data",module,Magento_Backend
"Browse Files...","Telusuri File...",module,Magento_Backend
"Account Setting","Pengaturan Akun",module,Magento_Backend
"Customer View","Lihat Pelanggan",module,Magento_Backend
"Sign Out",Keluar,module,Magento_Backend
"About the calendar","Tentang kalender",module,Magento_Backend
Close,Keluar,module,Magento_Backend
"Go Today","Ke Hari",module,Magento_Backend
Previous,Sebelumnya,module,Magento_Backend
Next,Selanjutnya,module,Magento_Backend
WK,Minggu,module,Magento_Backend
Time,Waktu,module,Magento_Backend
Hour,Jam,module,Magento_Backend
Minute,Menit,module,Magento_Backend
"JavaScript may be disabled in your browser.","JavaScript mungkin dinonaktifkan pada browser Anda.",module,Magento_Backend
"To use this website you must first enable JavaScript in your browser.","Untuk menggunakan situs ini, Anda harus terlebih dahulu mengaktifkan JavaScript di browser Anda.",module,Magento_Backend
"This is only a demo store. You can browse and place orders, but nothing will be processed.","Ini hanya sebuah toko demo. Anda dapat menelusuri dan menempatkan pesanan, tapi tidak akan diproses.",module,Magento_Backend
"Report Bugs","Laporkan Bugs",module,Magento_Backend
"Store View:","Tampilan toko:",module,Magento_Backend
"Stores Configuration","Konfigurasi Toko",module,Magento_Backend
"Additional Cache Management","Manajemen Cache tambahan",module,Magento_Backend
"Flush Catalog Images Cache","Bersihkan Cache Gambar Katalog",module,Magento_Backend
"Pregenerated product images files","Sebelum menghasilkan berkas gambar produk",module,Magento_Backend
"Flush JavaScript/CSS Cache","Bersihkan Cache Javascript/CSS",module,Magento_Backend
"Themes JavaScript and CSS files combined to one file","Tema JavaScript dan file CSS dikombinasikan untuk satu file",module,Magento_Backend
"Flush Static Files Cache","Bersihkan Cache Berkas Statis",module,Magento_Backend
"Preprocessed view files and static files","Sebelum mengolah tampilan berkas dan berkas statis",module,Magento_Backend
Catalog,Katalog,module,Magento_Backend
"JavaScript/CSS Cache","Cache JavaScript/CSS",module,Magento_Backend
"No records found.","Tidak ada hasil yang ditemukan.",module,Magento_Backend
Images,Gambar,module,Magento_Backend
"Big Image","Gambar Besar",module,Magento_Backend
"Additional Settings","Pengaturan Tambahan",module,Magento_Backend
"records found","hasil yang ditemukan",module,Magento_Backend
selected,"telah dipilih",module,Magento_Backend
"per page","per halaman",module,Magento_Backend
"Previous page","Halaman sebelumnya",module,Magento_Backend
"of %1","dari %1",module,Magento_Backend
"Next page","Halaman selanjutnya",module,Magento_Backend
"Export to:","Ekspor ke:",module,Magento_Backend
Actions,Tindakan,module,Magento_Backend
"Mass Actions","Tindakan massa",module,Magento_Backend
"Unselect All","Tidak dipilih semua",module,Magento_Backend
"Select Visible","Pilih Terlihat",module,Magento_Backend
"Unselect Visible","Tidak dipilih Terlihat",module,Magento_Backend
"Changes have been made to this section that have not been saved.","Perubahan telah dibuat untuk bagian ini yang belum disimpan.",module,Magento_Backend
"This tab contains invalid data. Please resolve this before saving.","Tab ini berisi data yang tidak valid. Silakan menyelesaikan ini sebelum menyimpan.",module,Magento_Backend
"The information in this tab has been changed.","Informasi dalam tab ini telah berubah.",module,Magento_Backend
Loading...,Memuat...,module,Magento_Backend
"System Backup","Sistem Backup",module,Magento_Backup
"Database and Media Backup","Backup Database dan Media",module,Magento_Backup
"Database Backup","Backup Database",module,Magento_Backup
"The archive can be uncompressed with <a href=""%1"">%2</a> on Windows systems.","Arsip dapat terkompresi dengan <a href=""%1"">% 2 </a> pada sistem Windows.",module,Magento_Backup
"You need more permissions to activate maintenance mode right now.","Anda membutuhkan lebih banyak izin untuk mengaktifkan modus pemeliharaan sekarang.",module,Magento_Backup
"To create the backup, please deselect ""Put store into maintenance mode"" or update your permissions.","Untuk membuat cadangan, batalkan pilihan ""Masukkan ke dalam mode perawatan"" atau perbarui izin Anda.",module,Magento_Backup
"Something went wrong while putting your store into maintenance mode.","Ada yang tidak beres saat meletakkan toko Anda ke mode perawatan.",module,Magento_Backup
"You need more free space to create a backup.","Anda membutuhkan lebih banyak ruang kosong untuk membuat cadangan.",module,Magento_Backup
"You need more permissions to create a backup.","Anda memerlukan lebih banyak izin untuk membuat cadangan.",module,Magento_Backup
Backups,Backup,module,Magento_Backup
Tools,"Alat tukar",module,Magento_Backup
failed,"gagal paham",module,Magento_Backup
successful,"sukses besar",module,Magento_Backup
"You deleted the selected backup(s).","Anda telah menghapus cadangan yang dipilih.",module,Magento_Backup
"Please correct the password.","Harap perbaiki password.",module,Magento_Backup
"To complete the rollback, please deselect ""Put store into maintenance mode"" or update your permissions.","Untuk menyelesaikan rollback, batalkan pilihan ""Masukkan ke dalam mode perawatan"" atau perbarui izin Anda.",module,Magento_Backup
"Failed to validate FTP.","Gagal memvalidasi FTP.",module,Magento_Backup
"You need more permissions to perform a rollback.","Anda memerlukan lebih banyak izin untuk melakukan rollback.",module,Magento_Backup
"Failed to rollback.","Gagal untuk rollback.",module,Magento_Backup
"Database and Media","Database dan Media file",module,Magento_Backup
"System (excluding Media)","Sistem (tidak termasuk Media)",module,Magento_Backup
"You created the system backup.","Anda membuat backup sistem.",module,Magento_Backup
"You created the system backup (excluding media).","Anda membuat backup sistem (tidak termasuk media).",module,Magento_Backup
"You created the database and media backup.","Anda membuat database dan backup media.",module,Magento_Backup
"You created the database backup.","Anda membuat backup database.",module,Magento_Backup
"Please correct the order of creation for a new backup.","Perbaiki urutan pembuatan cadangan baru.",module,Magento_Backup
"The backup file does not exist.","File cadangan tidak ada.",module,Magento_Backup
"The backup file path was not specified.","Jalur file cadangan tidak ditentukan.",module,Magento_Backup
"Sorry, but we cannot read from or write to backup file ""%1"".","Maaf, tapi kami tidak bisa membaca atau menulis ke berkas cadangan ""% 1"".",module,Magento_Backup
"The backup file handler was unspecified.","Penangan file cadangan tidak ditentukan.",module,Magento_Backup
"Something went wrong while writing to the backup file ""%1"".","Terjadi kesalahan saat menulis berkas cadangan ""%1"".",module,Magento_Backup
"You will lose any data created since the backup was made, including admin users, customers and orders.","Anda akan kehilangan data yang dibuat sejak cadangan dibuat, termasuk pengguna admin, pelanggan dan pesanan.",module,Magento_Backup
"Are you sure you want to continue?","Apakah anda yakin ingin melanjutkan?",module,Magento_Backup
"This may take a few moments.","Ini mungkin memakan waktu beberapa saat.",module,Magento_Backup
"Be sure your store is in maintenance mode during backup.","Pastikan toko Anda dalam mode perawatan saat melakukan backup.",module,Magento_Backup
"Backup Name","Nama cadangan",module,Magento_Backup
"Please use only letters (a-z or A-Z), numbers (0-9) or spaces in this field.","Hanya gunakan huruf (a-z atau A-Z), angka (0-9) atau spasi di field ini.",module,Magento_Backup
"Maintenance mode","Mode perawatan",module,Magento_Backup
